,establecimiento_id,establecimiento_nombre,origen_financiamiento,departamento_id,provincia_id,tipologia_nombre
18014,14068612307543,CEMER CENTRO MEDICO DE ENFERMEDADES RESPIRATORIAS,Privado,861,6,Con atención médica diaria y con especialidades y/o otras profesiones
18015,50580352367440,CENTRO MEDICO AMULEN SRL,Privado,35,58,Con atención médica diaria y con especialidades y/o otras profesiones
18016,50900212397037,ACONQUIJA CLINICA PRIVADA - CENTRO DE DIA,Privado,21,90,Con atención médica diaria y con especialidades y/o otras profesiones
18017,15140562233737,GERIATRICO MUNICIPAL DE ALEJANDRO ROCA,Municipal,56,14,Bajo riesgo con internación simple
18018,53940142395164,OPTICA MERCANTIL,Privado,14,94,Óptica
18019,53940072395175,OPTICAS DEL SUR 1,Privado,7,94,Óptica
18020,50180212339559,CENTRO NEUROCOGNOSITIVO SAN JOAQUIN,Privado,21,18,Con atención médica diaria y con especialidades y/o otras profesiones
18021,52660282373637,CENTRO DE ESTIMULACION NEUROLINGUISTICA DEL NEUROAPRENDIZAJE CENNAP,Privado,28,66,Otros
18022,51700282377502,TOMOGRAFIA ZORRILLA - QUINTEROS S.R.L.,Privado,28,70,Diagnostico por Imágenes
18023,50660282173640,CENTRO DE SALUD Nº 23 - SAN RAFAEL,Provincial,28,66,Con atención médica diaria y con especialidades y/o otras profesiones
18024,50140422333385,INSTITUTO GOMEZ BENITEZ,Privado,42,14,Con atención médica diaria y con especialidades y/o otras profesiones
18025,50660352173643,CENTRO DE SALUD N° 5 - DR. NESTOR KIRCHNER - BARRIO CONGRESO NACIONAL DE CERRILLOS,Provincial,35,66,Con atención médica diaria y con especialidades y/o otras profesiones
18026,50140142333313,CENTRO PRIVADO DE REHABILITACION INTEGRAL INSERIR,Privado,14,14,Con atención médica diaria y con especialidades y/o otras profesiones
18027,50140142333348,CENTRO MEDICO OSPEDYC SEC. CORDOBA,Obra social,14,14,Con atención médica diaria y con especialidades y/o otras profesiones
18028,50140142333349,CENTRO DE DIA PARA PERSONAS CON CAPACIDADES DIFERENTES ESPACIOS PARA CRECER,Privado,14,14,Con atención médica diaria y con especialidades y/o otras profesiones
18029,50140142333350,CENTRO DE REHABILITACION CASA SAN FRANCISCO DE ASIS,Privado,14,14,Con atención médica diaria y con especialidades y/o otras profesiones
18030,15140422233391,GERIATRICO RAICES DE NUESTRO PUEBLO,Municipal,42,14,Bajo riesgo con internación simple
18031,15064412307531,RESIDENCIAL  SAN BASILIO S.R.L,Privado,441,6,Bajo riesgo con internación simple
18032,53140142333685,SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO VICENTE,Privado,14,14,Sistema de Atención extra hospitalaria
18033,52020012317690,CENTRO PRIVADO DE SALUD MENTAL Y HOSPITAL DE DIA CON MODALIDAD AMBULATORIA,Privado,14,2,Centro de día
18034,52500072358933,CENTRO PSICO EDUCATIVO INTENSIVO.-,Privado,7,50,Centro educativo terapéutico
18035,50900842397023,CENTRO ODONTOLOGICO VALDEZ,Privado,84,90,Con atención médica diaria y con especialidades y/o otras profesiones
18036,53940072395181,OPTICA RIO GRANDE,Privado,7,94,Óptica
18037,50900842397055,CENTRO MEDICO  OSUTHGRA,Privado,84,90,Con atención médica diaria y con especialidades y/o otras profesiones
18038,53940072395190,LABORATORIO DE ANALISIS CLINICO (CHIDIAK),Privado,7,94,Laboratorio de Análisis Clínicos
18039,15581122367485,HOGAR DE ANCIANOS RENACER (ZAPALA),Privado,112,58,Bajo riesgo con internación simple
18040,15820702386579,GERIATRICO RENACER (EX MORENO),Privado,70,82,Mediano riesgo con internación con cuidados especiales
18041,15820702386580,GERIATRICO VILLA PERLA,Privado,70,82,Mediano riesgo con internación con cuidados especiales
18042,15820702386584,HOLEPAM RENACER II,Privado,70,82,Bajo riesgo con internación simple
18043,53067562307472,HILLS MEDICAL CLINIC (CIRUGIA AMBULATORIA),Privado,756,6,Con atención médica diaria y con especialidades y/o otras profesiones
18044,50062242307473,"CENTRO DE PEDIATRIA, CIRUGIA, ORTOPEDIA Y TRAUMATOLOGIA INFANTIL",Privado,224,6,Con atención médica diaria y con especialidades y/o otras profesiones
18045,50140142333352,CARRILET CENTRO EDUCATIVO TERAPEUTICO PRIVADO CON APOYO A LA INTEGRACION ESCOLAR,Privado,14,14,Con atención médica diaria y con especialidades y/o otras profesiones
18046,50140982333366,CENTRO MEDICO DE LA CLINICA REGIONAL DEL SUD - BANDA NORTE,Privado,98,14,Con atención médica diaria y con especialidades y/o otras profesiones
18047,50900842396996,DIAVERUM ARGENTINA S.A,Privado,84,90,Con atención médica diaria y con especialidades y/o otras profesiones
18048,14064272307488,CENTRO MEDICO INSTITUTO LUIS PASTEUR - RAMOS MEJIA,Privado,427,6,Bajo riesgo con internación simple
18049,50140142333438,CENTRO DE REHABILITACION INTEGRAL Y CENTRO DE DIA,Privado,14,14,Con atención médica diaria y con especialidades y/o otras profesiones
18050,50140142233469,UPAS N° 1 - BARRIO SAN ROQUE,Municipal,14,14,Con atención médica diaria y con especialidades y/o otras profesiones
18051,50700282377548,CONSULTORIOS DE CARDIOLOGIA CLINICA PUIGDOMENECH,Privado,28,70,Con atención médica general por lo menos 3 días de la semana
18052,50900842397019,CENTRO ODONTOLOGICO JALIL,Privado,84,90,Con atención médica diaria y con especialidades y/o otras profesiones
18053,50140142333708,CENTRO DE JUBILADOS Y PENSIONADOS 12 DE MAYO,Privado,14,14,Con atención médica general por lo menos 3 días de la semana
18054,50501052358926,NUEVO SOL.-,Privado,105,50,Centro de día
18055,53660282373662,OPTICA PROFESIONAL OPTIFARM SRL,Privado,28,66,Óptica
18056,15140982233716,HOGAR GERIATRICO MUNICIPAL TOMAS VEGLIA,Municipal,98,14,Bajo riesgo con internación simple
18057,53140142333428,SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO EMERGER TRASLADOS,Privado,14,14,Sistema de Atención extra hospitalaria
18058,50260772129419,CENTRO INTEGRAL DEL ADOLESCENTE,Provincial,77,26,Con atención médica diaria y con especialidades y/o otras profesiones
18059,50580352367461,"CONSULTORIOS ODONTOLOGICOS DRES. DIAZ, MONTANGIE, Y SARASOLA",Privado,35,58,Con atención médica diaria y con especialidades y/o otras profesiones
18060,50901192397038,CENTRO MEDICO DE INMUNOLOGIA E INMUNOESTETICA FISIOMOLECULAR,Privado,119,90,Con atención médica diaria y con especialidades y/o otras profesiones
18061,53940072395187,LABORATORIO DE ANALISIS CLINICO (CAROSSIO),Privado,7,94,Laboratorio de Análisis Clínicos
18062,50141472333821,CENTRO DE SALUD DEL CENTRO DE JUBILADOS Y PENSIONADOS MALAGUEÑO,Privado,147,14,Con atención médica diaria y con especialidades y/o otras profesiones
18063,50062452307462,POLICLINICA PRIVADA MARIA ELISA GALLI,Privado,245,6,Con atención médica diaria y con especialidades y/o otras profesiones
18064,53140142333328,INTERDOM ARGENTINA DE GME MEDICINA EMPRESARIA ESTABLECIMIENTO PRIVADO,Privado,14,14,Sistema de Atención extra hospitalaria
18065,50580562367255,CENTRO MEDICO ROCA DR. INCHAUSPE,Privado,56,58,Con atención médica diaria y con especialidades y/o otras profesiones
18066,51140142333351,LABORATORIO DE RADIOISOTOPOS S.A,Privado,14,14,Diagnostico por Imágenes
18067,53140142333363,SERVICIO DE INTERNACION DOMICILIARIA AMPARAR S.R.L,Privado,14,14,Sistema de Atención extra hospitalaria
18068,51660492373645,CONSULTORIO DE DIAGNOSTICO POR IMAGENES - DR JARABA,Privado,49,66,Diagnostico por Imágenes
18069,53140142333386,SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO NA.SE S.R.L,Privado,14,14,Sistema de Atención extra hospitalaria
18070,50064902207474,UNIDAD SANITARIA V° INDEPENDENCIA,Municipal,490,6,Con guardia permanente
18071,50300842342688,CONSULTORIO MEDICO INSTITUTO LIGHUEN S.R.L.,Privado,84,30,Con atención médica diaria y con especialidades y/o otras profesiones
18072,53580352367476,OPTICA WOLF CENTER,Privado,35,58,Óptica
18073,50900842397042,CENTRO DE LOGOTERAPIA DE TUCUMAN - CENTRO DE PSICOLOGIA,Privado,84,90,Con atención médica diaria y con especialidades y/o otras profesiones
18074,53661402373665,MATER DEI,Privado,140,66,Internación Domiciliaria
18075,15300842342651,GERIATRICO HOGAR DE ANCIANOS SAN VICENTE PAUL,Privado,84,30,Bajo riesgo con internación simple
18076,50140142333361,CENTRO PRIVADO DE OJOS DR. BULACIO SRL,Privado,14,14,Con atención médica diaria y con especialidades y/o otras profesiones
18077,53140142333367,SERVICIO DE TRASLADO BAJO TRATAMIENTO CRONICO URBANO SALUD,Privado,14,14,Sistema de Atención extra hospitalaria
18078,53140142333373,SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO G.G.T.P,Privado,14,14,Sistema de Atención extra hospitalaria
18079,50900842396980,CENTRO UROLOGICO,Privado,84,90,Con atención médica diaria y con especialidades y/o otras profesiones
18080,50140142333430,INSTITUTO PRIVADO DE INVESTIGACIONES CLINICAS CORDOBA,Privado,14,14,Con atención médica diaria y con especialidades y/o otras profesiones
18081,53064412307499,RNR SERVICIO DE AMBULANCIA,Privado,441,6,Sistema de Atención extra hospitalaria
18082,14860422392885,CLINICA SAGRADO CORAZON DE JESUS,Privado,42,86,Mediano riesgo con internación con cuidados especiales
18083,53140142333707,SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO CARPE DIEM,Privado,14,14,Sistema de Atención extra hospitalaria
18084,15140352233740,GERIATRICO MUNICIPAL LOS AROMOS,Municipal,35,14,Bajo riesgo con internación simple
18085,50180212339561,CENTRO EDUCATIVO TERAPEUTICO CON INTEGRACION,Privado,21,18,Con atención médica diaria y con especialidades y/o otras profesiones
18086,50900842397062,INSTITUTO DE DIAGNOSTICO Y TRATAMIENTO SAGRADA FAMILIA,Privado,84,90,Con atención médica diaria y con especialidades y/o otras profesiones
18087,52064082307465,CENTRO DE DIA OCUPACIONAL DE LOS BUENOS AYRES (D),Privado,408,6,Centro de día
18088,51300772342647,CONSULTORIO MEDICO Y DE DIAGNOSTICO POR IMAGENES,Privado,77,30,Diagnostico por Imágenes
18089,50140142333321,CENTRO DE DIA EMANUEL - CENTRO DE ESTIMULACION E INTEGRACION ESCOLAR ARCA DE NOE,Privado,14,14,Con atención médica diaria y con especialidades y/o otras profesiones
18090,51900842396978,CENTRO DE MEDICINA NUCLEAR,Privado,84,90,Diagnostico por Imágenes
18091,50780212083303,CAPS SAMIC DR. FERNANDO PELICHE,Nacional,21,78,Con atención médica diaria y con especialidades y/o otras profesiones
18092,50141332133405,CENTRO DE REHABILITACION HOSPITAL DE VILLA DOLORES,Provincial,133,14,Con atención médica diaria y con especialidades y/o otras profesiones
18093,15140842233412,GERIATRICO MUNICIPAL SERRANO,Municipal,84,14,Bajo riesgo con internación simple
18094,50140142333414,CENTRO DE DIA OCUPACIONAL,Privado,14,14,Con atención médica diaria y con especialidades y/o otras profesiones
18095,50140142333415,CENTRO EDUCATIVO TERAPEUTICO HARUEN,Privado,14,14,Con atención médica diaria y con especialidades y/o otras profesiones
18096,50780212383321,COSULTORIO MEDICO - DRA. MENDEZ,Privado,21,78,Con atención médica diaria y con especialidades y/o otras profesiones
18097,51620212370486,LABORATORIO DE ANALISIS CLINICOS DENOMINADO LABORATORIO DEL SUR,Privado,21,62,Laboratorio de Análisis Clínicos
18098,53140982333449,SERVICIO DE TRASLADO CASA GRASSI S.R.L,Privado,98,14,Sistema de Atención extra hospitalaria
18099,53141402333451,SERVICIO DE TRASLADO SOCIAL DE LA COOP. DE SERVICIOS PUBLICOS LA FRANCIA,Privado,140,14,Sistema de Atención extra hospitalaria
18100,51580352367436,PATOLOGIA DEL COMAHUE SRL,Privado,35,58,Laboratorio de Anatomía patológica
18101,52500073058930,CENTRO DE DIA PIVA.-,Privado,7,50,Centro de día
18102,50900842797021,CENTRO MEDICO CALIDAD DE VIDA 1- OBRA SOCIAL DEL PERSONAL DE PRENSA,Obra social,84,90,Con atención médica diaria y con especialidades y/o otras profesiones
18103,52660282373664,FUNDACION AYUDAME A CRECER,Privado,28,66,Centro Rehabilitación motora
18104,53580352367480,OPTICA MAYOR,Privado,35,58,Óptica
