,cobertura,edad,mujer,total,provincia_id,año
777,Con cobertura,2,14668,29574,6,2010
778,Con cobertura,3,14274,28427,6,2010
779,Con cobertura,4,15047,30632,6,2010
780,Con cobertura,5,15135,30391,6,2010
781,Con cobertura,6,15813,31750,6,2010
782,Con cobertura,7,14185,29797,6,2010
783,Con cobertura,8,13704,28262,6,2010
784,Con cobertura,9,13804,28451,6,2010
785,Con cobertura,10,14363,28700,6,2010
786,Con cobertura,11,13262,26852,6,2010
787,Con cobertura,12,13080,26803,6,2010
788,Con cobertura,13,12970,25631,6,2010
789,Con cobertura,14,12368,26465,6,2010
790,Con cobertura,15,12739,26666,6,2010
791,Con cobertura,16,12036,24921,6,2010
792,Con cobertura,17,12594,24228,6,2010
793,Con cobertura,18,11984,24668,6,2010
794,Con cobertura,19,12375,24776,6,2010
795,Con cobertura,20,12837,25742,6,2010
796,Con cobertura,21,10407,22276,6,2010
797,Con cobertura,22,11510,24040,6,2010
798,Con cobertura,23,13275,25770,6,2010
799,Con cobertura,24,13135,28092,6,2010
800,Con cobertura,25,13987,28154,6,2010
801,Con cobertura,26,13656,27924,6,2010
802,Con cobertura,27,15773,29995,6,2010
803,Con cobertura,28,15996,31227,6,2010
804,Con cobertura,29,15901,32362,6,2010
805,Con cobertura,30,17119,33712,6,2010
806,Con cobertura,31,16730,33643,6,2010
807,Con cobertura,32,17405,33861,6,2010
808,Con cobertura,33,17547,33389,6,2010
809,Con cobertura,34,16499,32624,6,2010
810,Con cobertura,35,16685,32109,6,2010
811,Con cobertura,36,15163,30125,6,2010
812,Con cobertura,37,14876,30509,6,2010
813,Con cobertura,38,15114,29918,6,2010
814,Con cobertura,39,14673,29463,6,2010
815,Con cobertura,40,14009,27789,6,2010
816,Con cobertura,41,12859,26274,6,2010
817,Con cobertura,42,12053,24675,6,2010
818,Con cobertura,43,11625,23163,6,2010
819,Con cobertura,44,11535,22819,6,2010
820,Con cobertura,45,11579,22760,6,2010
821,Con cobertura,46,11007,22159,6,2010
822,Con cobertura,47,11228,22203,6,2010
823,Con cobertura,48,10875,21915,6,2010
824,Con cobertura,49,10476,21018,6,2010
825,Con cobertura,50,10626,21951,6,2010
826,Con cobertura,51,9798,19614,6,2010
827,Con cobertura,52,9814,18653,6,2010
828,Con cobertura,53,9390,18683,6,2010
829,Con cobertura,54,9538,18568,6,2010
830,Con cobertura,55,9142,18150,6,2010
831,Con cobertura,56,8335,16569,6,2010
832,Con cobertura,57,8543,16830,6,2010
833,Con cobertura,58,8247,16357,6,2010
834,Con cobertura,59,7675,14829,6,2010
835,Con cobertura,60,6302,14094,6,2010
836,Con cobertura,61,4667,11319,6,2010
837,Con cobertura,62,4273,10529,6,2010
838,Con cobertura,63,3798,9658,6,2010
839,Con cobertura,64,3370,9043,6,2010
840,Con cobertura,65,3214,7391,6,2010
841,Con cobertura,66,2419,5384,6,2010
842,Con cobertura,67,2367,4695,6,2010
843,Con cobertura,68,1989,3902,6,2010
844,Con cobertura,69,2149,3717,6,2010
845,Con cobertura,70,1873,4335,6,2010
846,Con cobertura,71,1829,3452,6,2010
847,Con cobertura,72,1792,3132,6,2010
848,Con cobertura,73,1521,2770,6,2010
849,Con cobertura,74,1560,2794,6,2010
850,Con cobertura,75,1483,2615,6,2010
851,Con cobertura,76,1306,2408,6,2010
852,Con cobertura,77,1222,2111,6,2010
853,Con cobertura,78,1169,2023,6,2010
854,Con cobertura,79,1122,1998,6,2010
855,Con cobertura,80,1237,1989,6,2010
856,Con cobertura,81,830,1517,6,2010
857,Con cobertura,82,778,1407,6,2010
858,Con cobertura,83,794,1228,6,2010
859,Con cobertura,84,880,1311,6,2010
860,Con cobertura,85,555,932,6,2010
861,Con cobertura,86,485,783,6,2010
862,Con cobertura,87,492,700,6,2010
863,Con cobertura,88,454,683,6,2010
864,Con cobertura,89,419,567,6,2010
865,Con cobertura,90,263,383,6,2010
866,Con cobertura,91,142,205,6,2010
867,Con cobertura,92,206,272,6,2010
868,Con cobertura,93,110,151,6,2010
869,Con cobertura,94,107,120,6,2010
870,Con cobertura,95,93,96,6,2010
871,Con cobertura,96,45,60,6,2010
872,Con cobertura,97,35,50,6,2010
873,Con cobertura,98,20,43,6,2010
874,Con cobertura,99,25,26,6,2010
875,Con cobertura,100,15,17,6,2010
876,Con cobertura,101,13,22,6,2010
877,Con cobertura,102,1,1,6,2010
878,Con cobertura,103,1,1,6,2010
879,Con cobertura,106,11,12,6,2010
880,Con cobertura,109,0,2,6,2010
883,Con cobertura,0,5183,10578,6,2010
884,Con cobertura,1,5111,10706,6,2010
885,Con cobertura,2,5184,10334,6,2010
886,Con cobertura,3,4831,9752,6,2010
887,Con cobertura,4,4959,10235,6,2010
888,Con cobertura,5,4898,10285,6,2010
889,Con cobertura,6,4988,10431,6,2010
890,Con cobertura,7,4950,10478,6,2010
891,Con cobertura,8,4765,9964,6,2010
892,Con cobertura,9,4681,9674,6,2010
893,Con cobertura,10,4639,9798,6,2010
894,Con cobertura,11,4228,8887,6,2010
895,Con cobertura,12,4399,9250,6,2010
896,Con cobertura,13,4587,9365,6,2010
897,Con cobertura,14,4939,9890,6,2010
898,Con cobertura,15,4861,9604,6,2010
899,Con cobertura,16,4325,8661,6,2010
900,Con cobertura,17,4772,8994,6,2010
901,Con cobertura,18,4944,9195,6,2010
902,Con cobertura,19,4565,9185,6,2010
903,Con cobertura,20,4990,9917,6,2010
904,Con cobertura,21,5356,10140,6,2010
905,Con cobertura,22,5083,9950,6,2010
906,Con cobertura,23,5699,10888,6,2010
907,Con cobertura,24,5388,10738,6,2010
908,Con cobertura,25,5699,10720,6,2010
909,Con cobertura,26,5759,10783,6,2010
910,Con cobertura,27,5587,11046,6,2010
911,Con cobertura,28,6736,12167,6,2010
912,Con cobertura,29,5885,10923,6,2010
913,Con cobertura,30,6467,11602,6,2010
914,Con cobertura,31,6430,11673,6,2010
915,Con cobertura,32,5954,11442,6,2010
916,Con cobertura,33,6405,12116,6,2010
917,Con cobertura,34,6508,12297,6,2010
918,Con cobertura,35,6465,12344,6,2010
919,Con cobertura,36,6245,12140,6,2010
920,Con cobertura,37,6162,11712,6,2010
921,Con cobertura,38,5937,11284,6,2010
922,Con cobertura,39,5945,11514,6,2010
923,Con cobertura,40,6048,11983,6,2010
924,Con cobertura,41,5726,11493,6,2010
925,Con cobertura,42,5321,10436,6,2010
926,Con cobertura,43,5165,10330,6,2010
927,Con cobertura,44,5246,10076,6,2010
928,Con cobertura,45,4979,10364,6,2010
929,Con cobertura,46,5195,10060,6,2010
930,Con cobertura,47,5675,10995,6,2010
931,Con cobertura,48,5617,10676,6,2010
932,Con cobertura,49,5938,11457,6,2010
933,Con cobertura,50,5963,11689,6,2010
934,Con cobertura,51,5791,11329,6,2010
935,Con cobertura,52,5211,10135,6,2010
936,Con cobertura,53,5637,11191,6,2010
937,Con cobertura,54,5536,10703,6,2010
938,Con cobertura,55,6392,11500,6,2010
939,Con cobertura,56,5678,10886,6,2010
940,Con cobertura,57,5698,11261,6,2010
941,Con cobertura,58,5633,11078,6,2010
942,Con cobertura,59,5436,10767,6,2010
943,Con cobertura,60,5365,10338,6,2010
944,Con cobertura,61,3876,9213,6,2010
945,Con cobertura,62,3470,8723,6,2010
946,Con cobertura,63,3025,7938,6,2010
947,Con cobertura,64,2619,6915,6,2010
948,Con cobertura,65,2742,5807,6,2010
949,Con cobertura,66,2556,5091,6,2010
950,Con cobertura,67,2024,4130,6,2010
951,Con cobertura,68,2133,4041,6,2010
952,Con cobertura,69,1735,3601,6,2010
953,Con cobertura,70,1999,3698,6,2010
954,Con cobertura,71,1758,3006,6,2010
955,Con cobertura,72,1549,2846,6,2010
956,Con cobertura,73,1352,2465,6,2010
957,Con cobertura,74,1292,2372,6,2010
958,Con cobertura,75,1224,2205,6,2010
959,Con cobertura,76,1119,1928,6,2010
960,Con cobertura,77,945,1944,6,2010
961,Con cobertura,78,1118,1890,6,2010
962,Con cobertura,79,932,1536,6,2010
963,Con cobertura,80,963,1825,6,2010
964,Con cobertura,81,1024,1642,6,2010
965,Con cobertura,82,851,1249,6,2010
966,Con cobertura,83,559,1130,6,2010
967,Con cobertura,84,665,1103,6,2010
968,Con cobertura,85,724,1036,6,2010
969,Con cobertura,86,564,872,6,2010
970,Con cobertura,87,448,642,6,2010
971,Con cobertura,88,280,481,6,2010
972,Con cobertura,89,276,397,6,2010
973,Con cobertura,90,194,404,6,2010
974,Con cobertura,91,168,225,6,2010
975,Con cobertura,92,135,220,6,2010
976,Con cobertura,93,144,165,6,2010
977,Con cobertura,94,123,157,6,2010
978,Con cobertura,95,87,112,6,2010
979,Con cobertura,96,51,61,6,2010
980,Con cobertura,97,37,57,6,2010
981,Con cobertura,98,11,11,6,2010
982,Con cobertura,99,16,17,6,2010
983,Con cobertura,100,18,18,6,2010
984,Con cobertura,101,1,1,6,2010
985,Con cobertura,102,1,1,6,2010
986,Con cobertura,103,1,1,6,2010
987,Con cobertura,104,0,1,6,2010
988,Con cobertura,105,12,12,6,2010
989,Con cobertura,106,1,1,6,2010
990,Con cobertura,107,1,1,6,2010
991,Con cobertura,110,1,13,6,2010
994,Con cobertura,0,2227,4598,6,2010
995,Con cobertura,1,2214,4589,6,2010
996,Con cobertura,2,2372,4843,6,2010
997,Con cobertura,3,2418,4875,6,2010
998,Con cobertura,4,2272,4877,6,2010
999,Con cobertura,5,2235,4475,6,2010
1000,Con cobertura,6,2015,4290,6,2010
1001,Con cobertura,7,2005,3903,6,2010
1002,Con cobertura,8,1777,3870,6,2010
1003,Con cobertura,9,2121,4123,6,2010
1004,Con cobertura,10,1894,4212,6,2010
1005,Con cobertura,11,1936,3918,6,2010
1006,Con cobertura,12,2426,4538,6,2010
1007,Con cobertura,13,1933,3844,6,2010
1008,Con cobertura,14,2044,4364,6,2010
1009,Con cobertura,15,2072,4248,6,2010
1010,Con cobertura,16,1904,3905,6,2010
1011,Con cobertura,17,1775,3481,6,2010
1012,Con cobertura,18,1598,3341,6,2010
1013,Con cobertura,19,1690,3534,6,2010
1014,Con cobertura,20,1668,3491,6,2010
1015,Con cobertura,21,1553,3221,6,2010
1016,Con cobertura,22,1749,3115,6,2010
1017,Con cobertura,23,1655,3338,6,2010
1018,Con cobertura,24,1390,3137,6,2010
1019,Con cobertura,25,1222,2721,6,2010
1020,Con cobertura,26,1391,2787,6,2010
1021,Con cobertura,27,1460,2824,6,2010
1022,Con cobertura,28,1680,3181,6,2010
1023,Con cobertura,29,1537,3126,6,2010
1024,Con cobertura,30,1704,3304,6,2010
1025,Con cobertura,31,1646,3113,6,2010
1026,Con cobertura,32,1593,3026,6,2010
1027,Con cobertura,33,1334,2826,6,2010
1028,Con cobertura,34,1509,2755,6,2010
1029,Con cobertura,35,1374,2954,6,2010
1030,Con cobertura,36,1295,2403,6,2010
1031,Con cobertura,37,1411,2517,6,2010
1032,Con cobertura,38,1475,2673,6,2010
1033,Con cobertura,39,1589,2658,6,2010
1034,Con cobertura,40,1713,2978,6,2010
1035,Con cobertura,41,1503,2648,6,2010
1036,Con cobertura,42,1358,2542,6,2010
1037,Con cobertura,43,1408,2257,6,2010
1038,Con cobertura,44,1418,2453,6,2010
1039,Con cobertura,45,1672,2736,6,2010
1040,Con cobertura,46,1359,2316,6,2010
1041,Con cobertura,47,1663,2661,6,2010
1042,Con cobertura,48,1282,2307,6,2010
1043,Con cobertura,49,1445,2515,6,2010
1044,Con cobertura,50,1527,2744,6,2010
1045,Con cobertura,51,1445,2365,6,2010
1046,Con cobertura,52,1499,2386,6,2010
1047,Con cobertura,53,1379,2386,6,2010
1048,Con cobertura,54,1427,2394,6,2010
1049,Con cobertura,55,1492,2478,6,2010
1050,Con cobertura,56,1320,2361,6,2010
1051,Con cobertura,57,1662,2549,6,2010
1052,Con cobertura,58,1416,2346,6,2010
1053,Con cobertura,59,1428,2532,6,2010
1054,Con cobertura,60,1057,1956,6,2010
1055,Con cobertura,61,861,1964,6,2010
1056,Con cobertura,62,821,1698,6,2010
1057,Con cobertura,63,631,1474,6,2010
1058,Con cobertura,64,494,1268,6,2010
1059,Con cobertura,65,564,1043,6,2010
1060,Con cobertura,66,356,802,6,2010
1061,Con cobertura,67,365,676,6,2010
1062,Con cobertura,68,386,658,6,2010
1063,Con cobertura,69,210,438,6,2010
1064,Con cobertura,70,332,509,6,2010
1065,Con cobertura,71,316,497,6,2010
1066,Con cobertura,72,257,467,6,2010
1067,Con cobertura,73,231,462,6,2010
1068,Con cobertura,74,323,528,6,2010
1069,Con cobertura,75,282,419,6,2010
1070,Con cobertura,76,373,554,6,2010
1071,Con cobertura,77,234,416,6,2010
1072,Con cobertura,78,219,344,6,2010
1073,Con cobertura,79,309,439,6,2010
1074,Con cobertura,80,184,309,6,2010
1075,Con cobertura,81,259,351,6,2010
1076,Con cobertura,82,202,328,6,2010
1077,Con cobertura,83,195,313,6,2010
1078,Con cobertura,84,215,315,6,2010
1079,Con cobertura,85,109,166,6,2010
1080,Con cobertura,86,128,201,6,2010
1081,Con cobertura,87,86,110,6,2010
1082,Con cobertura,88,178,202,6,2010
1083,Con cobertura,89,83,109,6,2010
1084,Con cobertura,90,79,105,6,2010
1085,Con cobertura,91,82,86,6,2010
1086,Con cobertura,92,60,61,6,2010
1087,Con cobertura,93,51,53,6,2010
1088,Con cobertura,94,51,55,6,2010
1089,Con cobertura,95,18,21,6,2010
1090,Con cobertura,96,2,5,6,2010
1091,Con cobertura,97,3,13,6,2010
1092,Con cobertura,98,10,10,6,2010
1093,Con cobertura,99,17,17,6,2010
1094,Con cobertura,100,0,1,6,2010
1095,Con cobertura,101,1,1,6,2010
1096,Con cobertura,102,1,1,6,2010
1097,Con cobertura,104,0,1,6,2010
1098,Con cobertura,105,1,1,6,2010
1099,Con cobertura,110,10,11,6,2010
1102,Sin cobertura,0,58994,121053,6,2010
1103,Sin cobertura,1,58317,116769,6,2010
1104,Sin cobertura,2,55492,112207,6,2010
1105,Sin cobertura,3,54241,109157,6,2010
1106,Sin cobertura,4,51650,104921,6,2010
1107,Sin cobertura,5,52342,106697,6,2010
1108,Sin cobertura,6,53609,108030,6,2010
1109,Sin cobertura,7,52080,105003,6,2010
1110,Sin cobertura,8,51280,103995,6,2010
1111,Sin cobertura,9,51386,105704,6,2010
1112,Sin cobertura,10,54978,110813,6,2010
1113,Sin cobertura,11,51794,105075,6,2010
1114,Sin cobertura,12,53606,108603,6,2010
1115,Sin cobertura,13,53288,107290,6,2010
1116,Sin cobertura,14,57528,117751,6,2010
1117,Sin cobertura,15,58983,118654,6,2010
1118,Sin cobertura,16,56530,114752,6,2010
1119,Sin cobertura,17,54387,112258,6,2010
1120,Sin cobertura,18,61816,126296,6,2010
1121,Sin cobertura,19,63893,128769,6,2010
1122,Sin cobertura,20,63338,128295,6,2010
1123,Sin cobertura,21,66242,131131,6,2010
1124,Sin cobertura,22,63919,125526,6,2010
1125,Sin cobertura,23,62870,120861,6,2010
1126,Sin cobertura,24,59123,115808,6,2010
1127,Sin cobertura,25,52719,102385,6,2010
1128,Sin cobertura,26,50551,97835,6,2010
1129,Sin cobertura,27,49543,97892,6,2010
1130,Sin cobertura,28,51901,101104,6,2010
1131,Sin cobertura,29,47599,94079,6,2010
1132,Sin cobertura,30,48654,96906,6,2010
1133,Sin cobertura,31,44229,87971,6,2010
1134,Sin cobertura,32,43538,85650,6,2010
1135,Sin cobertura,33,42626,84820,6,2010
1136,Sin cobertura,34,37408,74994,6,2010
1137,Sin cobertura,35,38250,77285,6,2010
1138,Sin cobertura,36,36539,71769,6,2010
1139,Sin cobertura,37,36461,72889,6,2010
1140,Sin cobertura,38,36587,72421,6,2010
1141,Sin cobertura,39,34470,69231,6,2010
1142,Sin cobertura,40,36033,72514,6,2010
1143,Sin cobertura,41,32861,64825,6,2010
1144,Sin cobertura,42,31374,62149,6,2010
1145,Sin cobertura,43,29550,59154,6,2010
1146,Sin cobertura,44,28827,58250,6,2010
1147,Sin cobertura,45,31154,61523,6,2010
1148,Sin cobertura,46,29736,59866,6,2010
1149,Sin cobertura,47,31177,60777,6,2010
1150,Sin cobertura,48,28617,56789,6,2010
1151,Sin cobertura,49,28256,56365,6,2010
1152,Sin cobertura,50,29949,60427,6,2010
1153,Sin cobertura,51,27117,55076,6,2010
1154,Sin cobertura,52,27424,54626,6,2010
1155,Sin cobertura,53,27111,55440,6,2010
1156,Sin cobertura,54,26726,53805,6,2010
1157,Sin cobertura,55,25687,52392,6,2010
1158,Sin cobertura,56,24639,50713,6,2010
1159,Sin cobertura,57,23508,48319,6,2010
1160,Sin cobertura,58,22808,48341,6,2010
1161,Sin cobertura,59,22189,46129,6,2010
1162,Sin cobertura,60,21316,44958,6,2010
1163,Sin cobertura,61,11328,32005,6,2010
1164,Sin cobertura,62,9438,29453,6,2010
1165,Sin cobertura,63,6065,25359,6,2010
1166,Sin cobertura,64,3836,20231,6,2010
1167,Sin cobertura,65,3888,16156,6,2010
1168,Sin cobertura,66,2790,8175,6,2010
1169,Sin cobertura,67,2585,6273,6,2010
1170,Sin cobertura,68,2061,4935,6,2010
1171,Sin cobertura,69,1797,3807,6,2010
1172,Sin cobertura,70,2053,4462,6,2010
1173,Sin cobertura,71,1706,3202,6,2010
1174,Sin cobertura,72,1388,2527,6,2010
1175,Sin cobertura,73,1189,2393,6,2010
1176,Sin cobertura,74,1151,2238,6,2010
1177,Sin cobertura,75,1379,2337,6,2010
1178,Sin cobertura,76,1306,2281,6,2010
1179,Sin cobertura,77,1275,2190,6,2010
1180,Sin cobertura,78,1197,2028,6,2010
1181,Sin cobertura,79,1017,1909,6,2010
1182,Sin cobertura,80,1056,1683,6,2010
1183,Sin cobertura,81,842,1293,6,2010
1184,Sin cobertura,82,788,1202,6,2010
1185,Sin cobertura,83,459,753,6,2010
1186,Sin cobertura,84,412,626,6,2010
1187,Sin cobertura,85,411,625,6,2010
1188,Sin cobertura,86,412,579,6,2010
1189,Sin cobertura,87,313,421,6,2010
1190,Sin cobertura,88,270,373,6,2010
1191,Sin cobertura,89,240,332,6,2010
1192,Sin cobertura,90,231,277,6,2010
1193,Sin cobertura,91,151,223,6,2010
1194,Sin cobertura,92,194,238,6,2010
1195,Sin cobertura,93,90,112,6,2010
1196,Sin cobertura,94,86,142,6,2010
1197,Sin cobertura,95,86,127,6,2010
1198,Sin cobertura,96,66,94,6,2010
1199,Sin cobertura,97,15,18,6,2010
1200,Sin cobertura,98,25,30,6,2010
1201,Sin cobertura,99,34,37,6,2010
1202,Sin cobertura,100,22,51,6,2010
1203,Sin cobertura,101,0,2,6,2010
1204,Sin cobertura,102,18,18,6,2010
1205,Sin cobertura,103,16,17,6,2010
1206,Sin cobertura,107,0,1,6,2010
1207,Sin cobertura,108,1,1,6,2010
1208,Sin cobertura,109,8,11,6,2010
1209,Sin cobertura,110,23,47,6,2010
1328,Con cobertura,0,1181,2216,10,2010
1329,Con cobertura,1,1263,2670,10,2010
1330,Con cobertura,2,1362,2712,10,2010
1331,Con cobertura,3,1319,2670,10,2010
1332,Con cobertura,4,1523,2910,10,2010
1333,Con cobertura,5,1606,2939,10,2010
1334,Con cobertura,6,1537,3000,10,2010
1335,Con cobertura,7,1677,3320,10,2010
1336,Con cobertura,8,1687,3464,10,2010
1337,Con cobertura,9,1863,3645,10,2010
1338,Con cobertura,10,1848,3701,10,2010
1339,Con cobertura,11,1775,3721,10,2010
1340,Con cobertura,12,1866,3947,10,2010
1341,Con cobertura,13,2051,3955,10,2010
1342,Con cobertura,14,1981,4055,10,2010
1343,Con cobertura,15,2098,4299,10,2010
1344,Con cobertura,16,1945,4041,10,2010
1345,Con cobertura,17,1959,4042,10,2010
1346,Con cobertura,18,1821,3513,10,2010
1347,Con cobertura,19,1715,3339,10,2010
1348,Con cobertura,20,1424,2779,10,2010
1349,Con cobertura,21,622,1476,10,2010
1350,Con cobertura,22,659,1379,10,2010
1351,Con cobertura,23,823,1568,10,2010
1352,Con cobertura,24,855,1767,10,2010
1353,Con cobertura,25,977,1816,10,2010
1354,Con cobertura,26,844,1762,10,2010
1355,Con cobertura,27,1024,2118,10,2010
1356,Con cobertura,28,1040,2269,10,2010
1357,Con cobertura,29,1225,2255,10,2010
1358,Con cobertura,30,1213,2410,10,2010
1359,Con cobertura,31,1248,2492,10,2010
1360,Con cobertura,32,1338,2604,10,2010
1361,Con cobertura,33,1363,2867,10,2010
1362,Con cobertura,34,1483,2763,10,2010
1363,Con cobertura,35,1316,2664,10,2010
1364,Con cobertura,36,1274,2543,10,2010
1365,Con cobertura,37,1295,2576,10,2010
1366,Con cobertura,38,1194,2405,10,2010
1367,Con cobertura,39,1382,2659,10,2010
1368,Con cobertura,40,1185,2416,10,2010
1369,Con cobertura,41,1165,2441,10,2010
1370,Con cobertura,42,1104,2212,10,2010
1371,Con cobertura,43,1302,2322,10,2010
1372,Con cobertura,44,1112,2094,10,2010
1373,Con cobertura,45,1195,2309,10,2010
1374,Con cobertura,46,1016,2096,10,2010
1375,Con cobertura,47,1157,2235,10,2010
1376,Con cobertura,48,1209,2345,10,2010
1377,Con cobertura,49,1125,2153,10,2010
1378,Con cobertura,50,938,2083,10,2010
1379,Con cobertura,51,1031,2017,10,2010
1380,Con cobertura,52,1047,1989,10,2010
1381,Con cobertura,53,943,1859,10,2010
1382,Con cobertura,54,1108,1983,10,2010
1383,Con cobertura,55,1092,2125,10,2010
1384,Con cobertura,56,1139,2031,10,2010
1385,Con cobertura,57,965,1853,10,2010
1386,Con cobertura,58,965,1929,10,2010
1387,Con cobertura,59,932,1771,10,2010
1388,Con cobertura,60,938,1950,10,2010
1389,Con cobertura,61,930,1700,10,2010
1390,Con cobertura,62,978,1841,10,2010
1391,Con cobertura,63,933,1588,10,2010
1392,Con cobertura,64,1078,1786,10,2010
1393,Con cobertura,65,986,1728,10,2010
1394,Con cobertura,66,900,1613,10,2010
1395,Con cobertura,67,876,1593,10,2010
1396,Con cobertura,68,915,1664,10,2010
1397,Con cobertura,69,758,1417,10,2010
1398,Con cobertura,70,858,1479,10,2010
1399,Con cobertura,71,669,1225,10,2010
1400,Con cobertura,72,744,1306,10,2010
1401,Con cobertura,73,603,1035,10,2010
1402,Con cobertura,74,624,1075,10,2010
1403,Con cobertura,75,641,1111,10,2010
1404,Con cobertura,76,514,971,10,2010
1405,Con cobertura,77,619,1038,10,2010
1406,Con cobertura,78,548,929,10,2010
1407,Con cobertura,79,580,950,10,2010
1408,Con cobertura,80,453,743,10,2010
1409,Con cobertura,81,483,756,10,2010
1410,Con cobertura,82,404,649,10,2010
1411,Con cobertura,83,440,623,10,2010
1412,Con cobertura,84,340,558,10,2010
1413,Con cobertura,85,351,523,10,2010
1414,Con cobertura,86,269,360,10,2010
1415,Con cobertura,87,201,309,10,2010
1416,Con cobertura,88,205,313,10,2010
1417,Con cobertura,89,167,242,10,2010
1418,Con cobertura,90,130,196,10,2010
1419,Con cobertura,91,115,161,10,2010
1420,Con cobertura,92,85,130,10,2010
1421,Con cobertura,93,55,77,10,2010
1422,Con cobertura,94,75,92,10,2010
1423,Con cobertura,95,26,52,10,2010
1424,Con cobertura,96,19,22,10,2010
1425,Con cobertura,97,19,24,10,2010
1426,Con cobertura,98,10,14,10,2010
1427,Con cobertura,99,6,10,10,2010
1428,Con cobertura,100,14,15,10,2010
1429,Con cobertura,101,1,10,10,2010
1430,Con cobertura,102,0,2,10,2010
1431,Con cobertura,103,2,2,10,2010
1432,Con cobertura,107,7,7,10,2010
1433,Con cobertura,109,0,1,10,2010
1434,Con cobertura,110,2,4,10,2010
1437,Con cobertura,0,157,355,10,2010
1438,Con cobertura,1,188,347,10,2010
1439,Con cobertura,2,210,464,10,2010
1440,Con cobertura,3,184,463,10,2010
1441,Con cobertura,4,191,391,10,2010
1442,Con cobertura,5,138,337,10,2010
1443,Con cobertura,6,172,344,10,2010
1444,Con cobertura,7,206,404,10,2010
1445,Con cobertura,8,131,329,10,2010
1446,Con cobertura,9,246,481,10,2010
