,cobertura,edad,varon,mujer,total,provincia
9081,"No tiene obra social, prepaga ni plan estatal",90,52,46,98,Santa Fe
9082,"No tiene obra social, prepaga ni plan estatal",91,39,28,67,Santa Fe
9083,"No tiene obra social, prepaga ni plan estatal",92,45,44,89,Santa Fe
9084,"No tiene obra social, prepaga ni plan estatal",93,40,23,63,Santa Fe
9085,"No tiene obra social, prepaga ni plan estatal",94,34,34,68,Santa Fe
9086,"No tiene obra social, prepaga ni plan estatal",95,35,32,67,Santa Fe
9087,"No tiene obra social, prepaga ni plan estatal",96,36,32,68,Santa Fe
9088,"No tiene obra social, prepaga ni plan estatal",97,31,25,56,Santa Fe
9089,"No tiene obra social, prepaga ni plan estatal",98,31,30,61,Santa Fe
9090,"No tiene obra social, prepaga ni plan estatal",99,29,24,53,Santa Fe
9091,"No tiene obra social, prepaga ni plan estatal",100,2,2,4,Santa Fe
9092,"No tiene obra social, prepaga ni plan estatal",101,3,-,3,Santa Fe
9093,"No tiene obra social, prepaga ni plan estatal",102,7,5,12,Santa Fe
9094,"No tiene obra social, prepaga ni plan estatal",103,6,3,9,Santa Fe
9095,"No tiene obra social, prepaga ni plan estatal",104,1,-,1,Santa Fe
9096,"No tiene obra social, prepaga ni plan estatal",105,1,-,1,Santa Fe
9097,"No tiene obra social, prepaga ni plan estatal",106,2,-,2,Santa Fe
9098,"No tiene obra social, prepaga ni plan estatal",107,1,-,1,Santa Fe
9099,"No tiene obra social, prepaga ni plan estatal",109,3,-,3,Santa Fe
9100,"No tiene obra social, prepaga ni plan estatal",110,1,-,1,Santa Fe
9216,AREA # 86,Santiago del Estero,,,,Santiago del Estero
9217,AREA # 86,,,,,Santiago del Estero
9218,Cobertura de salud,Edad,Sexo registrado al nacer,,,Santiago del Estero
9219,Obra social o prepaga (incluye PAMI),,Mujer/Femenino,Varón/Masculino,Total,Santiago del Estero
9220,Obra social o prepaga (incluye PAMI),0,1570,1659,3229,Santiago del Estero
9221,Obra social o prepaga (incluye PAMI),1,1688,1766,3454,Santiago del Estero
9222,Obra social o prepaga (incluye PAMI),2,1976,2132,4108,Santiago del Estero
9223,Obra social o prepaga (incluye PAMI),3,2397,2515,4912,Santiago del Estero
9224,Obra social o prepaga (incluye PAMI),4,2508,2660,5168,Santiago del Estero
9225,Obra social o prepaga (incluye PAMI),5,2681,2768,5449,Santiago del Estero
9226,Obra social o prepaga (incluye PAMI),6,2777,2816,5593,Santiago del Estero
9227,Obra social o prepaga (incluye PAMI),7,3012,3133,6145,Santiago del Estero
9228,Obra social o prepaga (incluye PAMI),8,2822,2972,5794,Santiago del Estero
9229,Obra social o prepaga (incluye PAMI),9,2859,2970,5829,Santiago del Estero
9230,Obra social o prepaga (incluye PAMI),10,2988,3092,6080,Santiago del Estero
9231,Obra social o prepaga (incluye PAMI),11,3101,3302,6403,Santiago del Estero
9232,Obra social o prepaga (incluye PAMI),12,3052,3236,6288,Santiago del Estero
9233,Obra social o prepaga (incluye PAMI),13,3194,3208,6402,Santiago del Estero
9234,Obra social o prepaga (incluye PAMI),14,3053,2944,5997,Santiago del Estero
9235,Obra social o prepaga (incluye PAMI),15,2938,3004,5942,Santiago del Estero
9236,Obra social o prepaga (incluye PAMI),16,2993,3075,6068,Santiago del Estero
9237,Obra social o prepaga (incluye PAMI),17,3238,3285,6523,Santiago del Estero
9238,Obra social o prepaga (incluye PAMI),18,2486,2505,4991,Santiago del Estero
9239,Obra social o prepaga (incluye PAMI),19,2292,2209,4501,Santiago del Estero
9240,Obra social o prepaga (incluye PAMI),20,2119,2046,4165,Santiago del Estero
9241,Obra social o prepaga (incluye PAMI),21,1987,1734,3721,Santiago del Estero
9242,Obra social o prepaga (incluye PAMI),22,1940,1799,3739,Santiago del Estero
9243,Obra social o prepaga (incluye PAMI),23,1820,1948,3768,Santiago del Estero
9244,Obra social o prepaga (incluye PAMI),24,1778,1897,3675,Santiago del Estero
9245,Obra social o prepaga (incluye PAMI),25,1774,1945,3719,Santiago del Estero
9246,Obra social o prepaga (incluye PAMI),26,1885,1963,3848,Santiago del Estero
9247,Obra social o prepaga (incluye PAMI),27,2154,2200,4354,Santiago del Estero
9248,Obra social o prepaga (incluye PAMI),28,2080,2346,4426,Santiago del Estero
9249,Obra social o prepaga (incluye PAMI),29,2344,2470,4814,Santiago del Estero
9250,Obra social o prepaga (incluye PAMI),30,2837,2507,5344,Santiago del Estero
9251,Obra social o prepaga (incluye PAMI),31,2756,2543,5299,Santiago del Estero
9252,Obra social o prepaga (incluye PAMI),32,2662,2577,5239,Santiago del Estero
9253,Obra social o prepaga (incluye PAMI),33,2708,2592,5300,Santiago del Estero
9254,Obra social o prepaga (incluye PAMI),34,2765,2505,5270,Santiago del Estero
9255,Obra social o prepaga (incluye PAMI),35,2938,2784,5722,Santiago del Estero
9256,Obra social o prepaga (incluye PAMI),36,2991,2697,5688,Santiago del Estero
9257,Obra social o prepaga (incluye PAMI),37,2917,2648,5565,Santiago del Estero
9258,Obra social o prepaga (incluye PAMI),38,2908,2626,5534,Santiago del Estero
9259,Obra social o prepaga (incluye PAMI),39,3286,2741,6027,Santiago del Estero
9260,Obra social o prepaga (incluye PAMI),40,3460,3097,6557,Santiago del Estero
9261,Obra social o prepaga (incluye PAMI),41,3222,2928,6150,Santiago del Estero
9262,Obra social o prepaga (incluye PAMI),42,3429,3231,6660,Santiago del Estero
9263,Obra social o prepaga (incluye PAMI),43,3420,2992,6412,Santiago del Estero
9264,Obra social o prepaga (incluye PAMI),44,3412,2934,6346,Santiago del Estero
9265,Obra social o prepaga (incluye PAMI),45,3219,2820,6039,Santiago del Estero
9266,Obra social o prepaga (incluye PAMI),46,2974,2650,5624,Santiago del Estero
9267,Obra social o prepaga (incluye PAMI),47,3109,2684,5793,Santiago del Estero
9268,Obra social o prepaga (incluye PAMI),48,2768,2503,5271,Santiago del Estero
9269,Obra social o prepaga (incluye PAMI),49,2936,2304,5240,Santiago del Estero
9270,Obra social o prepaga (incluye PAMI),50,2861,2335,5196,Santiago del Estero
9271,Obra social o prepaga (incluye PAMI),51,2621,2202,4823,Santiago del Estero
9272,Obra social o prepaga (incluye PAMI),52,2494,2266,4760,Santiago del Estero
9273,Obra social o prepaga (incluye PAMI),53,2469,2158,4627,Santiago del Estero
9274,Obra social o prepaga (incluye PAMI),54,2541,2166,4707,Santiago del Estero
9275,Obra social o prepaga (incluye PAMI),55,2415,2011,4426,Santiago del Estero
9276,Obra social o prepaga (incluye PAMI),56,2396,2111,4507,Santiago del Estero
9277,Obra social o prepaga (incluye PAMI),57,2460,2035,4495,Santiago del Estero
9278,Obra social o prepaga (incluye PAMI),58,2427,2074,4501,Santiago del Estero
9279,Obra social o prepaga (incluye PAMI),59,2402,2135,4537,Santiago del Estero
9280,Obra social o prepaga (incluye PAMI),60,2480,2078,4558,Santiago del Estero
9281,Obra social o prepaga (incluye PAMI),61,2651,1899,4550,Santiago del Estero
9282,Obra social o prepaga (incluye PAMI),62,2861,1953,4814,Santiago del Estero
9283,Obra social o prepaga (incluye PAMI),63,2730,1979,4709,Santiago del Estero
9284,Obra social o prepaga (incluye PAMI),64,3147,2033,5180,Santiago del Estero
9285,Obra social o prepaga (incluye PAMI),65,3459,2204,5663,Santiago del Estero
9286,Obra social o prepaga (incluye PAMI),66,3275,2514,5789,Santiago del Estero
9287,Obra social o prepaga (incluye PAMI),67,3240,2661,5901,Santiago del Estero
9288,Obra social o prepaga (incluye PAMI),68,3103,2624,5727,Santiago del Estero
9289,Obra social o prepaga (incluye PAMI),69,2975,2611,5586,Santiago del Estero
9290,Obra social o prepaga (incluye PAMI),70,2816,2696,5512,Santiago del Estero
9291,Obra social o prepaga (incluye PAMI),71,2670,2457,5127,Santiago del Estero
9292,Obra social o prepaga (incluye PAMI),72,2554,2252,4806,Santiago del Estero
9293,Obra social o prepaga (incluye PAMI),73,2308,2081,4389,Santiago del Estero
9294,Obra social o prepaga (incluye PAMI),74,2194,1905,4099,Santiago del Estero
9295,Obra social o prepaga (incluye PAMI),75,2081,1664,3745,Santiago del Estero
9296,Obra social o prepaga (incluye PAMI),76,2074,1490,3564,Santiago del Estero
9297,Obra social o prepaga (incluye PAMI),77,1842,1354,3196,Santiago del Estero
9298,Obra social o prepaga (incluye PAMI),78,1807,1206,3013,Santiago del Estero
9299,Obra social o prepaga (incluye PAMI),79,1564,1160,2724,Santiago del Estero
9300,Obra social o prepaga (incluye PAMI),80,1447,965,2412,Santiago del Estero
9301,Obra social o prepaga (incluye PAMI),81,1374,871,2245,Santiago del Estero
9302,Obra social o prepaga (incluye PAMI),82,1397,852,2249,Santiago del Estero
9303,Obra social o prepaga (incluye PAMI),83,1069,617,1686,Santiago del Estero
9304,Obra social o prepaga (incluye PAMI),84,997,593,1590,Santiago del Estero
9305,Obra social o prepaga (incluye PAMI),85,920,449,1369,Santiago del Estero
9306,Obra social o prepaga (incluye PAMI),86,806,417,1223,Santiago del Estero
9307,Obra social o prepaga (incluye PAMI),87,660,378,1038,Santiago del Estero
9308,Obra social o prepaga (incluye PAMI),88,563,267,830,Santiago del Estero
9309,Obra social o prepaga (incluye PAMI),89,592,273,865,Santiago del Estero
9310,Obra social o prepaga (incluye PAMI),90,396,199,595,Santiago del Estero
9311,Obra social o prepaga (incluye PAMI),91,406,173,579,Santiago del Estero
9312,Obra social o prepaga (incluye PAMI),92,331,143,474,Santiago del Estero
9313,Obra social o prepaga (incluye PAMI),93,241,109,350,Santiago del Estero
9314,Obra social o prepaga (incluye PAMI),94,191,66,257,Santiago del Estero
9315,Obra social o prepaga (incluye PAMI),95,166,40,206,Santiago del Estero
9316,Obra social o prepaga (incluye PAMI),96,88,31,119,Santiago del Estero
9317,Obra social o prepaga (incluye PAMI),97,63,36,99,Santiago del Estero
9318,Obra social o prepaga (incluye PAMI),98,60,18,78,Santiago del Estero
9319,Obra social o prepaga (incluye PAMI),99,36,12,48,Santiago del Estero
9320,Obra social o prepaga (incluye PAMI),100,15,5,20,Santiago del Estero
9321,Obra social o prepaga (incluye PAMI),101,22,2,24,Santiago del Estero
9322,Obra social o prepaga (incluye PAMI),102,16,8,24,Santiago del Estero
9323,Obra social o prepaga (incluye PAMI),103,10,9,19,Santiago del Estero
9324,Obra social o prepaga (incluye PAMI),104,2,1,3,Santiago del Estero
9325,Obra social o prepaga (incluye PAMI),105,3,2,5,Santiago del Estero
9326,Obra social o prepaga (incluye PAMI),106,2,1,3,Santiago del Estero
9327,Obra social o prepaga (incluye PAMI),108,1,1,2,Santiago del Estero
9328,Obra social o prepaga (incluye PAMI),109,1,2,3,Santiago del Estero
9329,Obra social o prepaga (incluye PAMI),110,1,1,2,Santiago del Estero
9331,Programas o planes estatales de salud,,Mujer/Femenino,Varón/Masculino,Total,Santiago del Estero
9332,Programas o planes estatales de salud,0,176,155,331,Santiago del Estero
9333,Programas o planes estatales de salud,1,198,172,370,Santiago del Estero
9334,Programas o planes estatales de salud,2,193,206,399,Santiago del Estero
9335,Programas o planes estatales de salud,3,231,236,467,Santiago del Estero
9336,Programas o planes estatales de salud,4,232,283,515,Santiago del Estero
9337,Programas o planes estatales de salud,5,244,244,488,Santiago del Estero
9338,Programas o planes estatales de salud,6,229,272,501,Santiago del Estero
9339,Programas o planes estatales de salud,7,251,283,534,Santiago del Estero
9340,Programas o planes estatales de salud,8,251,275,526,Santiago del Estero
9341,Programas o planes estatales de salud,9,274,277,551,Santiago del Estero
9342,Programas o planes estatales de salud,10,255,278,533,Santiago del Estero
9343,Programas o planes estatales de salud,11,293,312,605,Santiago del Estero
9344,Programas o planes estatales de salud,12,297,329,626,Santiago del Estero
9345,Programas o planes estatales de salud,13,318,299,617,Santiago del Estero
9346,Programas o planes estatales de salud,14,276,287,563,Santiago del Estero
9347,Programas o planes estatales de salud,15,278,313,591,Santiago del Estero
9348,Programas o planes estatales de salud,16,271,318,589,Santiago del Estero
9349,Programas o planes estatales de salud,17,304,335,639,Santiago del Estero
9350,Programas o planes estatales de salud,18,233,235,468,Santiago del Estero
9351,Programas o planes estatales de salud,19,239,259,498,Santiago del Estero
9352,Programas o planes estatales de salud,20,234,241,475,Santiago del Estero
9353,Programas o planes estatales de salud,21,251,241,492,Santiago del Estero
9354,Programas o planes estatales de salud,22,232,240,472,Santiago del Estero
9355,Programas o planes estatales de salud,23,240,270,510,Santiago del Estero
9356,Programas o planes estatales de salud,24,258,260,518,Santiago del Estero
9357,Programas o planes estatales de salud,25,254,290,544,Santiago del Estero
9358,Programas o planes estatales de salud,26,266,248,514,Santiago del Estero
9359,Programas o planes estatales de salud,27,297,267,564,Santiago del Estero
9360,Programas o planes estatales de salud,28,294,294,588,Santiago del Estero
9361,Programas o planes estatales de salud,29,282,302,584,Santiago del Estero
9362,Programas o planes estatales de salud,30,350,302,652,Santiago del Estero
9363,Programas o planes estatales de salud,31,346,289,635,Santiago del Estero
9364,Programas o planes estatales de salud,32,384,288,672,Santiago del Estero
9365,Programas o planes estatales de salud,33,325,310,635,Santiago del Estero
9366,Programas o planes estatales de salud,34,349,325,674,Santiago del Estero
9367,Programas o planes estatales de salud,35,336,301,637,Santiago del Estero
