,cobertura,edad,varon,mujer,total,provincia
12717,Prepaga sólo por contratación voluntaria,38,1643,1745,3388,Santa Fe
12718,Prepaga sólo por contratación voluntaria,39,1571,1616,3187,Santa Fe
12719,Prepaga sólo por contratación voluntaria,40,1587,1509,3096,Santa Fe
12720,Prepaga sólo por contratación voluntaria,41,1591,1385,2976,Santa Fe
12721,Prepaga sólo por contratación voluntaria,42,1407,1494,2901,Santa Fe
12722,Prepaga sólo por contratación voluntaria,43,1511,1450,2961,Santa Fe
12723,Prepaga sólo por contratación voluntaria,44,1514,1294,2808,Santa Fe
12724,Prepaga sólo por contratación voluntaria,45,1389,1585,2974,Santa Fe
12725,Prepaga sólo por contratación voluntaria,46,1476,1586,3062,Santa Fe
12726,Prepaga sólo por contratación voluntaria,47,1480,1655,3135,Santa Fe
12727,Prepaga sólo por contratación voluntaria,48,1463,1500,2963,Santa Fe
12728,Prepaga sólo por contratación voluntaria,49,1552,1586,3138,Santa Fe
12729,Prepaga sólo por contratación voluntaria,50,1423,1683,3106,Santa Fe
12730,Prepaga sólo por contratación voluntaria,51,1455,1845,3300,Santa Fe
12731,Prepaga sólo por contratación voluntaria,52,1453,1701,3154,Santa Fe
12732,Prepaga sólo por contratación voluntaria,53,1626,1928,3554,Santa Fe
12733,Prepaga sólo por contratación voluntaria,54,1631,1915,3546,Santa Fe
12734,Prepaga sólo por contratación voluntaria,55,1601,1712,3313,Santa Fe
12735,Prepaga sólo por contratación voluntaria,56,1514,1837,3351,Santa Fe
12736,Prepaga sólo por contratación voluntaria,57,1583,1735,3318,Santa Fe
12737,Prepaga sólo por contratación voluntaria,58,1596,1631,3227,Santa Fe
12738,Prepaga sólo por contratación voluntaria,59,1500,1647,3147,Santa Fe
12739,Prepaga sólo por contratación voluntaria,60,1625,1347,2972,Santa Fe
12740,Prepaga sólo por contratación voluntaria,61,1202,820,2022,Santa Fe
12741,Prepaga sólo por contratación voluntaria,62,1422,823,2245,Santa Fe
12742,Prepaga sólo por contratación voluntaria,63,1152,669,1821,Santa Fe
12743,Prepaga sólo por contratación voluntaria,64,1024,643,1667,Santa Fe
12744,Prepaga sólo por contratación voluntaria,65,804,752,1556,Santa Fe
12745,Prepaga sólo por contratación voluntaria,66,524,470,994,Santa Fe
12746,Prepaga sólo por contratación voluntaria,67,492,529,1021,Santa Fe
12747,Prepaga sólo por contratación voluntaria,68,452,392,844,Santa Fe
12748,Prepaga sólo por contratación voluntaria,69,394,350,744,Santa Fe
12749,Prepaga sólo por contratación voluntaria,70,373,443,816,Santa Fe
12750,Prepaga sólo por contratación voluntaria,71,366,336,702,Santa Fe
12751,Prepaga sólo por contratación voluntaria,72,320,288,608,Santa Fe
12752,Prepaga sólo por contratación voluntaria,73,278,345,623,Santa Fe
12753,Prepaga sólo por contratación voluntaria,74,270,242,512,Santa Fe
12754,Prepaga sólo por contratación voluntaria,75,214,240,454,Santa Fe
12755,Prepaga sólo por contratación voluntaria,76,166,249,415,Santa Fe
12756,Prepaga sólo por contratación voluntaria,77,185,191,376,Santa Fe
12757,Prepaga sólo por contratación voluntaria,78,143,231,374,Santa Fe
12758,Prepaga sólo por contratación voluntaria,79,121,199,320,Santa Fe
12759,Prepaga sólo por contratación voluntaria,80,165,168,333,Santa Fe
12760,Prepaga sólo por contratación voluntaria,81,109,159,268,Santa Fe
12761,Prepaga sólo por contratación voluntaria,82,77,205,282,Santa Fe
12762,Prepaga sólo por contratación voluntaria,83,81,127,208,Santa Fe
12763,Prepaga sólo por contratación voluntaria,84,77,180,257,Santa Fe
12764,Prepaga sólo por contratación voluntaria,85,71,133,204,Santa Fe
12765,Prepaga sólo por contratación voluntaria,86,39,65,104,Santa Fe
12766,Prepaga sólo por contratación voluntaria,87,37,72,109,Santa Fe
12767,Prepaga sólo por contratación voluntaria,88,22,75,97,Santa Fe
12768,Prepaga sólo por contratación voluntaria,89,55,34,89,Santa Fe
12769,Prepaga sólo por contratación voluntaria,90,70,32,102,Santa Fe
12770,Prepaga sólo por contratación voluntaria,91,6,24,30,Santa Fe
12771,Prepaga sólo por contratación voluntaria,92,6,20,26,Santa Fe
12772,Prepaga sólo por contratación voluntaria,93,4,26,30,Santa Fe
12773,Prepaga sólo por contratación voluntaria,94,2,9,11,Santa Fe
12774,Prepaga sólo por contratación voluntaria,95,3,25,28,Santa Fe
12775,Prepaga sólo por contratación voluntaria,96,3,2,5,Santa Fe
12776,Prepaga sólo por contratación voluntaria,97,-,13,13,Santa Fe
12777,Prepaga sólo por contratación voluntaria,98,10,16,26,Santa Fe
12778,Prepaga sólo por contratación voluntaria,99,-,1,1,Santa Fe
12779,Prepaga sólo por contratación voluntaria,100,-,1,1,Santa Fe
12780,Prepaga sólo por contratación voluntaria,103,-,1,1,Santa Fe
12782,Programas o planes estatales de salud,,Varón,Mujer,Total,Santa Fe
12783,Programas o planes estatales de salud,0,427,496,923,Santa Fe
12784,Programas o planes estatales de salud,1,545,556,1101,Santa Fe
12785,Programas o planes estatales de salud,2,560,549,1109,Santa Fe
12786,Programas o planes estatales de salud,3,447,514,961,Santa Fe
12787,Programas o planes estatales de salud,4,613,505,1118,Santa Fe
12788,Programas o planes estatales de salud,5,437,545,982,Santa Fe
12789,Programas o planes estatales de salud,6,594,489,1083,Santa Fe
12790,Programas o planes estatales de salud,7,565,427,992,Santa Fe
12791,Programas o planes estatales de salud,8,552,467,1019,Santa Fe
12792,Programas o planes estatales de salud,9,479,488,967,Santa Fe
12793,Programas o planes estatales de salud,10,566,529,1095,Santa Fe
12794,Programas o planes estatales de salud,11,552,523,1075,Santa Fe
12795,Programas o planes estatales de salud,12,585,471,1056,Santa Fe
12796,Programas o planes estatales de salud,13,570,550,1120,Santa Fe
12797,Programas o planes estatales de salud,14,595,521,1116,Santa Fe
12798,Programas o planes estatales de salud,15,530,499,1029,Santa Fe
12799,Programas o planes estatales de salud,16,497,478,975,Santa Fe
12800,Programas o planes estatales de salud,17,495,471,966,Santa Fe
12801,Programas o planes estatales de salud,18,521,465,986,Santa Fe
12802,Programas o planes estatales de salud,19,569,523,1092,Santa Fe
12803,Programas o planes estatales de salud,20,500,415,915,Santa Fe
12804,Programas o planes estatales de salud,21,568,406,974,Santa Fe
12805,Programas o planes estatales de salud,22,645,362,1007,Santa Fe
12806,Programas o planes estatales de salud,23,475,419,894,Santa Fe
12807,Programas o planes estatales de salud,24,624,383,1007,Santa Fe
12808,Programas o planes estatales de salud,25,413,434,847,Santa Fe
12809,Programas o planes estatales de salud,26,536,368,904,Santa Fe
12810,Programas o planes estatales de salud,27,491,423,914,Santa Fe
12811,Programas o planes estatales de salud,28,479,421,900,Santa Fe
12812,Programas o planes estatales de salud,29,412,335,747,Santa Fe
12813,Programas o planes estatales de salud,30,527,425,952,Santa Fe
12814,Programas o planes estatales de salud,31,410,487,897,Santa Fe
12815,Programas o planes estatales de salud,32,384,444,828,Santa Fe
12816,Programas o planes estatales de salud,33,389,373,762,Santa Fe
12817,Programas o planes estatales de salud,34,337,334,671,Santa Fe
12818,Programas o planes estatales de salud,35,373,313,686,Santa Fe
12819,Programas o planes estatales de salud,36,324,408,732,Santa Fe
12820,Programas o planes estatales de salud,37,319,397,716,Santa Fe
12821,Programas o planes estatales de salud,38,297,365,662,Santa Fe
12822,Programas o planes estatales de salud,39,378,364,742,Santa Fe
12823,Programas o planes estatales de salud,40,296,433,729,Santa Fe
12824,Programas o planes estatales de salud,41,270,346,616,Santa Fe
12825,Programas o planes estatales de salud,42,252,279,531,Santa Fe
12826,Programas o planes estatales de salud,43,235,339,574,Santa Fe
12827,Programas o planes estatales de salud,44,268,330,598,Santa Fe
12828,Programas o planes estatales de salud,45,347,353,700,Santa Fe
12829,Programas o planes estatales de salud,46,333,373,706,Santa Fe
12830,Programas o planes estatales de salud,47,300,286,586,Santa Fe
12831,Programas o planes estatales de salud,48,331,479,810,Santa Fe
12832,Programas o planes estatales de salud,49,309,351,660,Santa Fe
12833,Programas o planes estatales de salud,50,305,314,619,Santa Fe
12834,Programas o planes estatales de salud,51,296,332,628,Santa Fe
12835,Programas o planes estatales de salud,52,258,293,551,Santa Fe
12836,Programas o planes estatales de salud,53,253,318,571,Santa Fe
12837,Programas o planes estatales de salud,54,250,319,569,Santa Fe
12838,Programas o planes estatales de salud,55,305,288,593,Santa Fe
12839,Programas o planes estatales de salud,56,291,290,581,Santa Fe
12840,Programas o planes estatales de salud,57,209,320,529,Santa Fe
12841,Programas o planes estatales de salud,58,263,249,512,Santa Fe
12842,Programas o planes estatales de salud,59,225,291,516,Santa Fe
12843,Programas o planes estatales de salud,60,274,296,570,Santa Fe
12844,Programas o planes estatales de salud,61,196,213,409,Santa Fe
12845,Programas o planes estatales de salud,62,182,139,321,Santa Fe
12846,Programas o planes estatales de salud,63,285,238,523,Santa Fe
12847,Programas o planes estatales de salud,64,129,105,234,Santa Fe
12848,Programas o planes estatales de salud,65,239,103,342,Santa Fe
12849,Programas o planes estatales de salud,66,74,121,195,Santa Fe
12850,Programas o planes estatales de salud,67,53,77,130,Santa Fe
12851,Programas o planes estatales de salud,68,132,77,209,Santa Fe
12852,Programas o planes estatales de salud,69,33,105,138,Santa Fe
12853,Programas o planes estatales de salud,70,49,89,138,Santa Fe
12854,Programas o planes estatales de salud,71,35,58,93,Santa Fe
12855,Programas o planes estatales de salud,72,32,80,112,Santa Fe
12856,Programas o planes estatales de salud,73,25,95,120,Santa Fe
12857,Programas o planes estatales de salud,74,52,42,94,Santa Fe
12858,Programas o planes estatales de salud,75,35,63,98,Santa Fe
12859,Programas o planes estatales de salud,76,38,54,92,Santa Fe
12860,Programas o planes estatales de salud,77,54,85,139,Santa Fe
12861,Programas o planes estatales de salud,78,32,48,80,Santa Fe
12862,Programas o planes estatales de salud,79,31,62,93,Santa Fe
12863,Programas o planes estatales de salud,80,53,62,115,Santa Fe
12864,Programas o planes estatales de salud,81,23,59,82,Santa Fe
12865,Programas o planes estatales de salud,82,32,41,73,Santa Fe
12866,Programas o planes estatales de salud,83,18,51,69,Santa Fe
12867,Programas o planes estatales de salud,84,12,26,38,Santa Fe
12868,Programas o planes estatales de salud,85,9,80,89,Santa Fe
12869,Programas o planes estatales de salud,86,3,40,43,Santa Fe
12870,Programas o planes estatales de salud,87,34,16,50,Santa Fe
12871,Programas o planes estatales de salud,88,12,14,26,Santa Fe
12872,Programas o planes estatales de salud,89,26,10,36,Santa Fe
12873,Programas o planes estatales de salud,90,4,9,13,Santa Fe
12874,Programas o planes estatales de salud,91,4,10,14,Santa Fe
12875,Programas o planes estatales de salud,92,3,4,7,Santa Fe
12876,Programas o planes estatales de salud,93,10,12,22,Santa Fe
12877,Programas o planes estatales de salud,94,20,11,31,Santa Fe
12878,Programas o planes estatales de salud,95,11,3,14,Santa Fe
12879,Programas o planes estatales de salud,96,-,1,1,Santa Fe
12880,Programas o planes estatales de salud,97,-,12,12,Santa Fe
12881,Programas o planes estatales de salud,98,-,2,2,Santa Fe
12882,Programas o planes estatales de salud,100,1,2,3,Santa Fe
12883,Programas o planes estatales de salud,101,1,-,1,Santa Fe
12884,Programas o planes estatales de salud,110,-,1,1,Santa Fe
12886,"No tiene obra social, prepaga o plan estatal",,Varón,Mujer,Total,Santa Fe
12887,"No tiene obra social, prepaga o plan estatal",0,10663,10163,20826,Santa Fe
12888,"No tiene obra social, prepaga o plan estatal",1,10200,10212,20412,Santa Fe
12889,"No tiene obra social, prepaga o plan estatal",2,10612,9815,20427,Santa Fe
12890,"No tiene obra social, prepaga o plan estatal",3,10257,9848,20105,Santa Fe
12891,"No tiene obra social, prepaga o plan estatal",4,10197,9230,19427,Santa Fe
12892,"No tiene obra social, prepaga o plan estatal",5,10059,9834,19893,Santa Fe
12893,"No tiene obra social, prepaga o plan estatal",6,10765,10493,21258,Santa Fe
12894,"No tiene obra social, prepaga o plan estatal",7,11391,10673,22064,Santa Fe
12895,"No tiene obra social, prepaga o plan estatal",8,10821,10213,21034,Santa Fe
12896,"No tiene obra social, prepaga o plan estatal",9,10854,10268,21122,Santa Fe
12897,"No tiene obra social, prepaga o plan estatal",10,11371,11187,22558,Santa Fe
12898,"No tiene obra social, prepaga o plan estatal",11,11030,10909,21939,Santa Fe
12899,"No tiene obra social, prepaga o plan estatal",12,11032,10762,21794,Santa Fe
12900,"No tiene obra social, prepaga o plan estatal",13,10955,10524,21479,Santa Fe
12901,"No tiene obra social, prepaga o plan estatal",14,11855,11645,23500,Santa Fe
12902,"No tiene obra social, prepaga o plan estatal",15,11511,11836,23347,Santa Fe
12903,"No tiene obra social, prepaga o plan estatal",16,11519,11298,22817,Santa Fe
12904,"No tiene obra social, prepaga o plan estatal",17,11409,11150,22559,Santa Fe
12905,"No tiene obra social, prepaga o plan estatal",18,11730,11823,23553,Santa Fe
12906,"No tiene obra social, prepaga o plan estatal",19,12411,12227,24638,Santa Fe
12907,"No tiene obra social, prepaga o plan estatal",20,11597,11482,23079,Santa Fe
12908,"No tiene obra social, prepaga o plan estatal",21,12126,12438,24564,Santa Fe
12909,"No tiene obra social, prepaga o plan estatal",22,11599,11855,23454,Santa Fe
12910,"No tiene obra social, prepaga o plan estatal",23,10856,11276,22132,Santa Fe
12911,"No tiene obra social, prepaga o plan estatal",24,10786,10745,21531,Santa Fe
12912,"No tiene obra social, prepaga o plan estatal",25,10163,10540,20703,Santa Fe
12913,"No tiene obra social, prepaga o plan estatal",26,9273,9910,19183,Santa Fe
12914,"No tiene obra social, prepaga o plan estatal",27,9026,9115,18141,Santa Fe
12915,"No tiene obra social, prepaga o plan estatal",28,9465,9331,18796,Santa Fe
12916,"No tiene obra social, prepaga o plan estatal",29,8719,9135,17854,Santa Fe
12917,"No tiene obra social, prepaga o plan estatal",30,8995,9136,18131,Santa Fe
12918,"No tiene obra social, prepaga o plan estatal",31,8429,8705,17134,Santa Fe
12919,"No tiene obra social, prepaga o plan estatal",32,8251,8069,16320,Santa Fe
12920,"No tiene obra social, prepaga o plan estatal",33,7819,7973,15792,Santa Fe
12921,"No tiene obra social, prepaga o plan estatal",34,6993,6749,13742,Santa Fe
12922,"No tiene obra social, prepaga o plan estatal",35,6903,6591,13494,Santa Fe
12923,"No tiene obra social, prepaga o plan estatal",36,6235,6250,12485,Santa Fe
12924,"No tiene obra social, prepaga o plan estatal",37,6353,6273,12626,Santa Fe
12925,"No tiene obra social, prepaga o plan estatal",38,5935,6121,12056,Santa Fe
12926,"No tiene obra social, prepaga o plan estatal",39,5829,6229,12058,Santa Fe
12927,"No tiene obra social, prepaga o plan estatal",40,6087,5813,11900,Santa Fe
12928,"No tiene obra social, prepaga o plan estatal",41,5306,5234,10540,Santa Fe
12929,"No tiene obra social, prepaga o plan estatal",42,5406,5332,10738,Santa Fe
12930,"No tiene obra social, prepaga o plan estatal",43,5101,5529,10630,Santa Fe
12931,"No tiene obra social, prepaga o plan estatal",44,5151,5080,10231,Santa Fe
12932,"No tiene obra social, prepaga o plan estatal",45,5408,5184,10592,Santa Fe
12933,"No tiene obra social, prepaga o plan estatal",46,5415,5089,10504,Santa Fe
12934,"No tiene obra social, prepaga o plan estatal",47,5088,4962,10050,Santa Fe
12935,"No tiene obra social, prepaga o plan estatal",48,4925,4920,9845,Santa Fe
12936,"No tiene obra social, prepaga o plan estatal",49,4978,4741,9719,Santa Fe
12937,"No tiene obra social, prepaga o plan estatal",50,4991,4971,9962,Santa Fe
12938,"No tiene obra social, prepaga o plan estatal",51,4967,4619,9586,Santa Fe
12939,"No tiene obra social, prepaga o plan estatal",52,4680,4175,8855,Santa Fe
12940,"No tiene obra social, prepaga o plan estatal",53,4672,4468,9140,Santa Fe
12941,"No tiene obra social, prepaga o plan estatal",54,4501,4050,8551,Santa Fe
12942,"No tiene obra social, prepaga o plan estatal",55,4612,3933,8545,Santa Fe
12943,"No tiene obra social, prepaga o plan estatal",56,4601,3898,8499,Santa Fe
12944,"No tiene obra social, prepaga o plan estatal",57,4335,3549,7884,Santa Fe
12945,"No tiene obra social, prepaga o plan estatal",58,4308,3644,7952,Santa Fe
12946,"No tiene obra social, prepaga o plan estatal",59,4138,3276,7414,Santa Fe
12947,"No tiene obra social, prepaga o plan estatal",60,3663,2847,6510,Santa Fe
12948,"No tiene obra social, prepaga o plan estatal",61,3207,1554,4761,Santa Fe
12949,"No tiene obra social, prepaga o plan estatal",62,3395,1173,4568,Santa Fe
12950,"No tiene obra social, prepaga o plan estatal",63,2948,714,3662,Santa Fe
12951,"No tiene obra social, prepaga o plan estatal",64,2540,481,3021,Santa Fe
12952,"No tiene obra social, prepaga o plan estatal",65,1733,423,2156,Santa Fe
12953,"No tiene obra social, prepaga o plan estatal",66,750,311,1061,Santa Fe
12954,"No tiene obra social, prepaga o plan estatal",67,522,300,822,Santa Fe
12955,"No tiene obra social, prepaga o plan estatal",68,433,346,779,Santa Fe
12956,"No tiene obra social, prepaga o plan estatal",69,340,279,619,Santa Fe
12957,"No tiene obra social, prepaga o plan estatal",70,410,275,685,Santa Fe
12958,"No tiene obra social, prepaga o plan estatal",71,171,200,371,Santa Fe
12959,"No tiene obra social, prepaga o plan estatal",72,149,180,329,Santa Fe
12960,"No tiene obra social, prepaga o plan estatal",73,164,153,317,Santa Fe
12961,"No tiene obra social, prepaga o plan estatal",74,178,186,364,Santa Fe
12962,"No tiene obra social, prepaga o plan estatal",75,212,213,425,Santa Fe
12963,"No tiene obra social, prepaga o plan estatal",76,134,114,248,Santa Fe
12964,"No tiene obra social, prepaga o plan estatal",77,123,128,251,Santa Fe
