,cobertura,edad,varon,mujer,total,provincia_id
5858,Programas o planes estatales de salud,42,686,467,1153,54
5859,Programas o planes estatales de salud,43,642,439,1081,54
5860,Programas o planes estatales de salud,44,611,409,1020,54
5861,Programas o planes estatales de salud,45,617,474,1091,54
5862,Programas o planes estatales de salud,46,598,459,1057,54
5863,Programas o planes estatales de salud,47,578,383,961,54
5864,Programas o planes estatales de salud,48,556,362,918,54
5865,Programas o planes estatales de salud,49,585,386,971,54
5866,Programas o planes estatales de salud,50,602,423,1025,54
5867,Programas o planes estatales de salud,51,560,373,933,54
5868,Programas o planes estatales de salud,52,591,363,954,54
5869,Programas o planes estatales de salud,53,622,356,978,54
5870,Programas o planes estatales de salud,54,554,382,936,54
5871,Programas o planes estatales de salud,55,580,362,942,54
5872,Programas o planes estatales de salud,56,605,406,1011,54
5873,Programas o planes estatales de salud,57,602,358,960,54
5874,Programas o planes estatales de salud,58,561,373,934,54
5875,Programas o planes estatales de salud,59,567,401,968,54
5876,Programas o planes estatales de salud,60,501,367,868,54
5877,Programas o planes estatales de salud,61,413,346,759,54
5878,Programas o planes estatales de salud,62,381,342,723,54
5879,Programas o planes estatales de salud,63,304,309,613,54
5880,Programas o planes estatales de salud,64,275,326,601,54
5881,Programas o planes estatales de salud,65,240,221,461,54
5882,Programas o planes estatales de salud,66,128,159,287,54
5883,Programas o planes estatales de salud,67,126,124,250,54
5884,Programas o planes estatales de salud,68,100,113,213,54
5885,Programas o planes estatales de salud,69,104,91,195,54
5886,Programas o planes estatales de salud,70,92,84,176,54
5887,Programas o planes estatales de salud,71,81,54,135,54
5888,Programas o planes estatales de salud,72,60,59,119,54
5889,Programas o planes estatales de salud,73,54,44,98,54
5890,Programas o planes estatales de salud,74,59,38,97,54
5891,Programas o planes estatales de salud,75,41,19,60,54
5892,Programas o planes estatales de salud,76,43,32,75,54
5893,Programas o planes estatales de salud,77,48,20,68,54
5894,Programas o planes estatales de salud,78,24,21,45,54
5895,Programas o planes estatales de salud,79,37,14,51,54
5896,Programas o planes estatales de salud,80,22,11,33,54
5897,Programas o planes estatales de salud,81,15,16,31,54
5898,Programas o planes estatales de salud,82,11,16,27,54
5899,Programas o planes estatales de salud,83,25,15,40,54
5900,Programas o planes estatales de salud,84,9,10,19,54
5901,Programas o planes estatales de salud,85,14,8,22,54
5902,Programas o planes estatales de salud,86,12,7,19,54
5903,Programas o planes estatales de salud,87,13,9,22,54
5904,Programas o planes estatales de salud,88,12,2,14,54
5905,Programas o planes estatales de salud,89,6,-,6,54
5906,Programas o planes estatales de salud,90,5,2,7,54
5907,Programas o planes estatales de salud,91,3,8,11,54
5908,Programas o planes estatales de salud,92,8,-,8,54
5909,Programas o planes estatales de salud,93,3,4,7,54
5910,Programas o planes estatales de salud,94,5,4,9,54
5911,Programas o planes estatales de salud,95,2,3,5,54
5912,Programas o planes estatales de salud,96,4,1,5,54
5913,Programas o planes estatales de salud,97,-,1,1,54
5914,Programas o planes estatales de salud,98,1,-,1,54
5915,Programas o planes estatales de salud,99,2,-,2,54
5916,Programas o planes estatales de salud,102,2,1,3,54
5917,Programas o planes estatales de salud,103,-,2,2,54
5919,"No tiene obra social, prepaga ni plan estatal",,Mujer/Femenino,Varón/Masculino,Total,54
5920,"No tiene obra social, prepaga ni plan estatal",0,5424,5789,11213,54
5921,"No tiene obra social, prepaga ni plan estatal",1,5156,5261,10417,54
5922,"No tiene obra social, prepaga ni plan estatal",2,5912,5872,11784,54
5923,"No tiene obra social, prepaga ni plan estatal",3,6300,6344,12644,54
5924,"No tiene obra social, prepaga ni plan estatal",4,6291,6557,12848,54
5925,"No tiene obra social, prepaga ni plan estatal",5,6087,6414,12501,54
5926,"No tiene obra social, prepaga ni plan estatal",6,6294,6671,12965,54
5927,"No tiene obra social, prepaga ni plan estatal",7,6729,7143,13872,54
5928,"No tiene obra social, prepaga ni plan estatal",8,6279,6558,12837,54
5929,"No tiene obra social, prepaga ni plan estatal",9,6249,6545,12794,54
5930,"No tiene obra social, prepaga ni plan estatal",10,6233,6379,12612,54
5931,"No tiene obra social, prepaga ni plan estatal",11,6514,6624,13138,54
5932,"No tiene obra social, prepaga ni plan estatal",12,6250,6447,12697,54
5933,"No tiene obra social, prepaga ni plan estatal",13,5935,6115,12050,54
5934,"No tiene obra social, prepaga ni plan estatal",14,5595,5798,11393,54
5935,"No tiene obra social, prepaga ni plan estatal",15,5584,5771,11355,54
5936,"No tiene obra social, prepaga ni plan estatal",16,5455,5770,11225,54
5937,"No tiene obra social, prepaga ni plan estatal",17,5702,5989,11691,54
5938,"No tiene obra social, prepaga ni plan estatal",18,6175,6202,12377,54
5939,"No tiene obra social, prepaga ni plan estatal",19,6212,6184,12396,54
5940,"No tiene obra social, prepaga ni plan estatal",20,6153,6022,12175,54
5941,"No tiene obra social, prepaga ni plan estatal",21,7476,6988,14464,54
5942,"No tiene obra social, prepaga ni plan estatal",22,7893,7233,15126,54
5943,"No tiene obra social, prepaga ni plan estatal",23,7080,6688,13768,54
5944,"No tiene obra social, prepaga ni plan estatal",24,7373,6553,13926,54
5945,"No tiene obra social, prepaga ni plan estatal",25,7099,6550,13649,54
5946,"No tiene obra social, prepaga ni plan estatal",26,6822,6201,13023,54
5947,"No tiene obra social, prepaga ni plan estatal",27,6780,6201,12981,54
5948,"No tiene obra social, prepaga ni plan estatal",28,6053,5774,11827,54
5949,"No tiene obra social, prepaga ni plan estatal",29,5762,5533,11295,54
5950,"No tiene obra social, prepaga ni plan estatal",30,5946,5654,11600,54
5951,"No tiene obra social, prepaga ni plan estatal",31,5217,5025,10242,54
5952,"No tiene obra social, prepaga ni plan estatal",32,4841,4632,9473,54
5953,"No tiene obra social, prepaga ni plan estatal",33,4496,4367,8863,54
5954,"No tiene obra social, prepaga ni plan estatal",34,4325,4418,8743,54
5955,"No tiene obra social, prepaga ni plan estatal",35,4275,4259,8534,54
5956,"No tiene obra social, prepaga ni plan estatal",36,4251,4068,8319,54
5957,"No tiene obra social, prepaga ni plan estatal",37,3723,3754,7477,54
5958,"No tiene obra social, prepaga ni plan estatal",38,3687,3631,7318,54
5959,"No tiene obra social, prepaga ni plan estatal",39,3828,3846,7674,54
5960,"No tiene obra social, prepaga ni plan estatal",40,3768,3878,7646,54
5961,"No tiene obra social, prepaga ni plan estatal",41,3526,3431,6957,54
5962,"No tiene obra social, prepaga ni plan estatal",42,3877,3688,7565,54
5963,"No tiene obra social, prepaga ni plan estatal",43,3411,3261,6672,54
5964,"No tiene obra social, prepaga ni plan estatal",44,3203,3176,6379,54
5965,"No tiene obra social, prepaga ni plan estatal",45,2948,3101,6049,54
5966,"No tiene obra social, prepaga ni plan estatal",46,2948,3021,5969,54
5967,"No tiene obra social, prepaga ni plan estatal",47,2865,3008,5873,54
5968,"No tiene obra social, prepaga ni plan estatal",48,2647,2700,5347,54
5969,"No tiene obra social, prepaga ni plan estatal",49,2600,2759,5359,54
5970,"No tiene obra social, prepaga ni plan estatal",50,2459,2738,5197,54
5971,"No tiene obra social, prepaga ni plan estatal",51,2259,2461,4720,54
5972,"No tiene obra social, prepaga ni plan estatal",52,2198,2401,4599,54
5973,"No tiene obra social, prepaga ni plan estatal",53,2042,2248,4290,54
5974,"No tiene obra social, prepaga ni plan estatal",54,2047,2192,4239,54
5975,"No tiene obra social, prepaga ni plan estatal",55,1960,2158,4118,54
5976,"No tiene obra social, prepaga ni plan estatal",56,1994,2243,4237,54
5977,"No tiene obra social, prepaga ni plan estatal",57,1901,2240,4141,54
5978,"No tiene obra social, prepaga ni plan estatal",58,1845,2110,3955,54
5979,"No tiene obra social, prepaga ni plan estatal",59,1845,1968,3813,54
5980,"No tiene obra social, prepaga ni plan estatal",60,1542,1922,3464,54
5981,"No tiene obra social, prepaga ni plan estatal",61,1166,1812,2978,54
5982,"No tiene obra social, prepaga ni plan estatal",62,977,1716,2693,54
5983,"No tiene obra social, prepaga ni plan estatal",63,838,1594,2432,54
5984,"No tiene obra social, prepaga ni plan estatal",64,616,1538,2154,54
5985,"No tiene obra social, prepaga ni plan estatal",65,471,1273,1744,54
5986,"No tiene obra social, prepaga ni plan estatal",66,305,636,941,54
5987,"No tiene obra social, prepaga ni plan estatal",67,264,525,789,54
5988,"No tiene obra social, prepaga ni plan estatal",68,199,396,595,54
5989,"No tiene obra social, prepaga ni plan estatal",69,182,320,502,54
5990,"No tiene obra social, prepaga ni plan estatal",70,172,245,417,54
5991,"No tiene obra social, prepaga ni plan estatal",71,138,184,322,54
5992,"No tiene obra social, prepaga ni plan estatal",72,138,114,252,54
5993,"No tiene obra social, prepaga ni plan estatal",73,135,115,250,54
5994,"No tiene obra social, prepaga ni plan estatal",74,99,98,197,54
5995,"No tiene obra social, prepaga ni plan estatal",75,103,93,196,54
5996,"No tiene obra social, prepaga ni plan estatal",76,67,67,134,54
5997,"No tiene obra social, prepaga ni plan estatal",77,87,67,154,54
5998,"No tiene obra social, prepaga ni plan estatal",78,79,39,118,54
5999,"No tiene obra social, prepaga ni plan estatal",79,70,49,119,54
6000,"No tiene obra social, prepaga ni plan estatal",80,44,46,90,54
6001,"No tiene obra social, prepaga ni plan estatal",81,53,39,92,54
6002,"No tiene obra social, prepaga ni plan estatal",82,35,51,86,54
6003,"No tiene obra social, prepaga ni plan estatal",83,47,32,79,54
6004,"No tiene obra social, prepaga ni plan estatal",84,41,33,74,54
6005,"No tiene obra social, prepaga ni plan estatal",85,36,34,70,54
6006,"No tiene obra social, prepaga ni plan estatal",86,37,30,67,54
6007,"No tiene obra social, prepaga ni plan estatal",87,32,27,59,54
6008,"No tiene obra social, prepaga ni plan estatal",88,20,16,36,54
6009,"No tiene obra social, prepaga ni plan estatal",89,26,27,53,54
6010,"No tiene obra social, prepaga ni plan estatal",90,34,35,69,54
6011,"No tiene obra social, prepaga ni plan estatal",91,26,21,47,54
6012,"No tiene obra social, prepaga ni plan estatal",92,13,19,32,54
6013,"No tiene obra social, prepaga ni plan estatal",93,18,9,27,54
6014,"No tiene obra social, prepaga ni plan estatal",94,17,17,34,54
6015,"No tiene obra social, prepaga ni plan estatal",95,15,12,27,54
6016,"No tiene obra social, prepaga ni plan estatal",96,11,9,20,54
6017,"No tiene obra social, prepaga ni plan estatal",97,15,17,32,54
6018,"No tiene obra social, prepaga ni plan estatal",98,8,4,12,54
6019,"No tiene obra social, prepaga ni plan estatal",99,9,5,14,54
6020,"No tiene obra social, prepaga ni plan estatal",100,1,1,2,54
6021,"No tiene obra social, prepaga ni plan estatal",101,2,1,3,54
6022,"No tiene obra social, prepaga ni plan estatal",102,1,2,3,54
6023,"No tiene obra social, prepaga ni plan estatal",103,4,3,7,54
6024,"No tiene obra social, prepaga ni plan estatal",105,-,1,1,54
6025,"No tiene obra social, prepaga ni plan estatal",106,1,-,1,54
6026,"No tiene obra social, prepaga ni plan estatal",107,-,1,1,54
6027,"No tiene obra social, prepaga ni plan estatal",108,1,-,1,54
6028,"No tiene obra social, prepaga ni plan estatal",110,-,1,1,54
6146,Obra social o prepaga (incluye PAMI),,Mujer/Femenino,Varón/Masculino,Total,58
6147,Obra social o prepaga (incluye PAMI),0,2013,2159,4172,58
6148,Obra social o prepaga (incluye PAMI),1,2127,2195,4322,58
6149,Obra social o prepaga (incluye PAMI),2,2574,2624,5198,58
6150,Obra social o prepaga (incluye PAMI),3,2826,2938,5764,58
6151,Obra social o prepaga (incluye PAMI),4,3185,3132,6317,58
6152,Obra social o prepaga (incluye PAMI),5,3300,3394,6694,58
6153,Obra social o prepaga (incluye PAMI),6,3565,3601,7166,58
6154,Obra social o prepaga (incluye PAMI),7,3689,3724,7413,58
6155,Obra social o prepaga (incluye PAMI),8,3619,3767,7386,58
6156,Obra social o prepaga (incluye PAMI),9,3583,3710,7293,58
6157,Obra social o prepaga (incluye PAMI),10,3612,3678,7290,58
6158,Obra social o prepaga (incluye PAMI),11,3909,3921,7830,58
6159,Obra social o prepaga (incluye PAMI),12,3845,4035,7880,58
6160,Obra social o prepaga (incluye PAMI),13,3983,3952,7935,58
6161,Obra social o prepaga (incluye PAMI),14,3569,3852,7421,58
6162,Obra social o prepaga (incluye PAMI),15,3753,3749,7502,58
6163,Obra social o prepaga (incluye PAMI),16,3508,3701,7209,58
6164,Obra social o prepaga (incluye PAMI),17,3367,3496,6863,58
6165,Obra social o prepaga (incluye PAMI),18,2802,2922,5724,58
6166,Obra social o prepaga (incluye PAMI),19,2683,2700,5383,58
6167,Obra social o prepaga (incluye PAMI),20,2622,2604,5226,58
6168,Obra social o prepaga (incluye PAMI),21,2230,2327,4557,58
6169,Obra social o prepaga (incluye PAMI),22,2433,2418,4851,58
6170,Obra social o prepaga (incluye PAMI),23,2208,2335,4543,58
6171,Obra social o prepaga (incluye PAMI),24,2451,2545,4996,58
6172,Obra social o prepaga (incluye PAMI),25,2625,2608,5233,58
6173,Obra social o prepaga (incluye PAMI),26,2658,2768,5426,58
6174,Obra social o prepaga (incluye PAMI),27,2967,3038,6005,58
6175,Obra social o prepaga (incluye PAMI),28,3165,3003,6168,58
6176,Obra social o prepaga (incluye PAMI),29,3510,3353,6863,58
6177,Obra social o prepaga (incluye PAMI),30,3917,3632,7549,58
6178,Obra social o prepaga (incluye PAMI),31,3995,3740,7735,58
6179,Obra social o prepaga (incluye PAMI),32,3742,3603,7345,58
6180,Obra social o prepaga (incluye PAMI),33,3851,3679,7530,58
6181,Obra social o prepaga (incluye PAMI),34,3907,3758,7665,58
6182,Obra social o prepaga (incluye PAMI),35,3954,3683,7637,58
6183,Obra social o prepaga (incluye PAMI),36,3837,3715,7552,58
6184,Obra social o prepaga (incluye PAMI),37,3724,3582,7306,58
6185,Obra social o prepaga (incluye PAMI),38,3854,3465,7319,58
6186,Obra social o prepaga (incluye PAMI),39,3835,3627,7462,58
6187,Obra social o prepaga (incluye PAMI),40,4070,3629,7699,58
6188,Obra social o prepaga (incluye PAMI),41,3957,3515,7472,58
6189,Obra social o prepaga (incluye PAMI),42,4041,3852,7893,58
6190,Obra social o prepaga (incluye PAMI),43,3800,3562,7362,58
6191,Obra social o prepaga (incluye PAMI),44,3673,3441,7114,58
6192,Obra social o prepaga (incluye PAMI),45,3589,3269,6858,58
6193,Obra social o prepaga (incluye PAMI),46,3446,3159,6605,58
6194,Obra social o prepaga (incluye PAMI),47,3392,3078,6470,58
6195,Obra social o prepaga (incluye PAMI),48,3150,2909,6059,58
6196,Obra social o prepaga (incluye PAMI),49,3084,2768,5852,58
6197,Obra social o prepaga (incluye PAMI),50,3110,2860,5970,58
6198,Obra social o prepaga (incluye PAMI),51,2904,2625,5529,58
6199,Obra social o prepaga (incluye PAMI),52,2749,2396,5145,58
6200,Obra social o prepaga (incluye PAMI),53,2645,2321,4966,58
6201,Obra social o prepaga (incluye PAMI),54,2604,2239,4843,58
6202,Obra social o prepaga (incluye PAMI),55,2433,2305,4738,58
6203,Obra social o prepaga (incluye PAMI),56,2610,2170,4780,58
6204,Obra social o prepaga (incluye PAMI),57,2500,2117,4617,58
6205,Obra social o prepaga (incluye PAMI),58,2490,2093,4583,58
6206,Obra social o prepaga (incluye PAMI),59,2395,2098,4493,58
6207,Obra social o prepaga (incluye PAMI),60,2400,1977,4377,58
6208,Obra social o prepaga (incluye PAMI),61,2399,1946,4345,58
6209,Obra social o prepaga (incluye PAMI),62,2418,1799,4217,58
6210,Obra social o prepaga (incluye PAMI),63,2371,1741,4112,58
6211,Obra social o prepaga (incluye PAMI),64,2357,1742,4099,58
6212,Obra social o prepaga (incluye PAMI),65,2476,2005,4481,58
6213,Obra social o prepaga (incluye PAMI),66,2361,1873,4234,58
6214,Obra social o prepaga (incluye PAMI),67,2359,1854,4213,58
6215,Obra social o prepaga (incluye PAMI),68,2209,1859,4068,58
6216,Obra social o prepaga (incluye PAMI),69,2189,1726,3915,58
6217,Obra social o prepaga (incluye PAMI),70,2025,1707,3732,58
6218,Obra social o prepaga (incluye PAMI),71,1900,1628,3528,58
6219,Obra social o prepaga (incluye PAMI),72,1841,1622,3463,58
6220,Obra social o prepaga (incluye PAMI),73,1678,1418,3096,58
6221,Obra social o prepaga (incluye PAMI),74,1609,1284,2893,58
6222,Obra social o prepaga (incluye PAMI),75,1388,1164,2552,58
6223,Obra social o prepaga (incluye PAMI),76,1416,1124,2540,58
6224,Obra social o prepaga (incluye PAMI),77,1287,989,2276,58
6225,Obra social o prepaga (incluye PAMI),78,1104,802,1906,58
6226,Obra social o prepaga (incluye PAMI),79,1076,821,1897,58
6227,Obra social o prepaga (incluye PAMI),80,864,716,1580,58
6228,Obra social o prepaga (incluye PAMI),81,843,608,1451,58
6229,Obra social o prepaga (incluye PAMI),82,784,552,1336,58
6230,Obra social o prepaga (incluye PAMI),83,673,447,1120,58
